idx,sl,tr,tp,os,adx,rsi_max,st2_mult,trades,pnl,dd,sharpe,wr,pf
105,3.0,6,10,30,20,40,3.0,128,-8.37,16.33,-0.7,0.3438,0.83
106,3.0,6,10,30,20,55,3.0,155,-6.67,19.85,-0.39,0.3548,0.9
107,3.0,6,10,30,30,40,3.0,123,-11.12,16.14,-1.14,0.3252,0.75
108,3.0,6,10,30,30,55,3.0,146,-8.96,17.95,-0.71,0.3767,0.83
109,3.0,6,10,50,20,40,3.0,128,-13.94,25.82,-0.7,0.3438,0.82
110,3.0,6,10,50,20,55,3.0,155,-11.38,30.96,-0.39,0.3548,0.89
111,3.0,6,10,50,30,40,3.0,123,-18.15,25.54,-1.14,0.3252,0.74
112,3.0,6,10,50,30,55,3.0,146,-14.9,28.21,-0.71,0.3767,0.82
113,3.0,6,15,30,20,40,3.0,123,-10.12,17.52,-0.9,0.3252,0.77
114,3.0,6,15,30,20,55,3.0,146,-11.37,21.95,-0.87,0.3356,0.78
115,3.0,6,15,30,30,40,3.0,118,-14.08,17.33,-1.68,0.3051,0.65
116,3.0,6,15,30,30,55,3.0,140,-11.94,18.29,-1.01,0.3571,0.75
117,3.0,6,15,50,20,40,3.0,123,-16.69,27.53,-0.9,0.3252,0.76
118,3.0,6,15,50,20,55,3.0,146,-18.71,33.95,-0.87,0.3356,0.77
119,3.0,6,15,50,30,40,3.0,118,-22.6,27.26,-1.68,0.3051,0.64
120,3.0,6,15,50,30,55,3.0,140,-19.53,28.72,-1.01,0.3571,0.73
121,3.0,8,5,30,20,40,3.0,152,-3.83,10.77,-0.15,0.3882,0.96
122,3.0,8,5,30,20,55,3.0,187,-7.57,16.9,-0.46,0.3743,0.91
123,3.0,8,5,30,30,40,3.0,146,-5.05,9.89,-0.33,0.3836,0.93
124,3.0,8,5,30,30,55,3.0,182,-4.59,12.52,-0.16,0.3846,0.96
125,3.0,8,5,50,20,40,3.0,152,-6.65,17.46,-0.15,0.3882,0.96
126,3.0,8,5,50,20,55,3.0,187,-12.78,26.76,-0.46,0.3743,0.91
127,3.0,8,5,50,30,40,3.0,146,-8.6,16.1,-0.33,0.3836,0.93
128,3.0,8,5,50,30,55,3.0,182,-8.01,20.2,-0.16,0.3846,0.96
129,3.0,8,10,30,20,40,3.0,110,-1.06,12.94,0.11,0.3,1.01
130,3.0,8,10,30,20,55,3.0,138,5.1,14.35,0.66,0.3261,1.15
131,3.0,8,10,30,30,40,3.0,108,-4.73,13.64,-0.31,0.287,0.91
132,3.0,8,10,30,30,55,3.0,126,7.92,10.8,0.91,0.3492,1.23
